snapshot_date,expiry,type,S0,K,T,dte,bid,ask,mid,spread,rel_spread,volume,open_interest,r,q,forward,iv_mkt,vega,moneyness
2026-06-24,2026-09-18,put,733.239990234375,657.0,0.2356164383561644,86,5.6,5.66,5.63,0.0600000000000005,0.010657193605683925,11.0,62,0.03690000057220459,0.012664339266372794,737.439002803773,0.22519478039390092,76.34864873379541,0.8960231421502182
2026-06-24,2026-09-18,put,733.239990234375,658.0,0.2356164383561644,86,5.68,5.74,5.71,0.0600000000000005,0.010507880910683099,7.0,26,0.03690000057220459,0.012664339266372794,737.439002803773,0.22417998857048826,77.15035805299121,0.8973869521078289
2026-06-24,2026-09-18,put,733.239990234375,659.0,0.2356164383561644,86,5.76,5.82,5.79,0.0600000000000005,0.01036269430051822,7.0,18,0.03690000057220459,0.012664339266372794,737.439002803773,0.22314785619591532,77.95233167201395,0.8987507620654396
2026-06-24,2026-09-18,put,733.239990234375,660.0,0.2356164383561644,86,5.84,5.9,5.87,0.0600000000000005,0.010221465076661072,172.0,18955,0.03690000057220459,0.012664339266372794,737.439002803773,0.22209856410679796,78.75466997577664,0.9001145720230502
2026-06-24,2026-09-18,put,733.239990234375,661.0,0.2356164383561644,86,5.92,5.99,5.955,0.07000000000000028,0.011754827875734725,7.0,30,0.03690000057220459,0.012664339266372794,737.439002803773,0.221095120557689,79.58092863842455,0.9014783819806609
2026-06-24,2026-09-18,put,733.239990234375,662.0,0.2356164383561644,86,6.01,6.07,6.04,0.0600000000000005,0.009933774834437168,372.0,31,0.03690000057220459,0.012664339266372794,737.439002803773,0.22007357051262608,80.40711562176628,0.9028421919382716
2026-06-24,2026-09-18,put,733.239990234375,663.0,0.2356164383561644,86,6.1,6.16,6.13,0.0600000000000005,0.009787928221859787,73.0,20,0.03690000057220459,0.012664339266372794,737.439002803773,0.2190956484068887,81.2561287227252,0.9042060018958823
2026-06-24,2026-09-18,put,733.239990234375,664.0,0.2356164383561644,86,6.19,6.25,6.220000000000001,0.05999999999999961,0.009646302250803795,8.0,90,0.03690000057220459,0.012664339266372794,737.439002803773,0.21809872621626542,82.1046224337656,0.905569811853493
2026-06-24,2026-09-18,put,733.239990234375,665.0,0.2356164383561644,86,6.28,6.34,6.3100000000000005,0.05999999999999961,0.009508716323296293,232.0,97677,0.03690000057220459,0.012664339266372794,737.439002803773,0.21708300615476173,82.95270722043414,0.9069336218111037
2026-06-24,2026-09-18,put,733.239990234375,666.0,0.2356164383561644,86,6.37,6.43,6.4,0.05999999999999961,0.009374999999999939,60.0,32,0.03690000057220459,0.012664339266372794,737.439002803773,0.21604867700128128,83.80049022530727,0.9082974317687144
2026-06-24,2026-09-18,put,733.239990234375,667.0,0.2356164383561644,86,6.46,6.53,6.495,0.07000000000000028,0.010777521170130913,8.0,351,0.03690000057220459,0.012664339266372794,737.439002803773,0.2150549754591706,84.66952534732677,0.909661241726325
2026-06-24,2026-09-18,put,733.239990234375,668.0,0.2356164383561644,86,6.56,6.62,6.59,0.0600000000000005,0.009104704097116919,7.0,16,0.03690000057220459,0.012664339266372794,737.439002803773,0.21404181985946102,85.53780285815054,0.9110250516839357
2026-06-24,2026-09-18,put,733.239990234375,669.0,0.2356164383561644,86,6.65,6.72,6.6850000000000005,0.0699999999999994,0.010471204188481584,6.0,474,0.03690000057220459,0.012664339266372794,737.439002803773,0.21300940001595645,86.40543197126692,0.9123888616415464
2026-06-24,2026-09-18,put,733.239990234375,670.0,0.2356164383561644,86,6.75,6.82,6.785,0.07000000000000028,0.010316875460574838,89.0,54923,0.03690000057220459,0.012664339266372794,737.439002803773,0.21201517103362374,87.29294281977698,0.9137526715991571
2026-06-24,2026-09-18,put,733.239990234375,671.0,0.2356164383561644,86,6.85,6.92,6.885,0.07000000000000028,0.010167029774872953,9.0,37,0.03690000057220459,0.012664339266372794,737.439002803773,0.21100087461589165,88.17933896543659,0.9151164815567677
2026-06-24,2026-09-18,put,733.239990234375,672.0,0.2356164383561644,86,6.95,7.02,6.984999999999999,0.0699999999999994,0.010021474588403637,6.0,93,0.03690000057220459,0.012664339266372794,737.439002803773,0.20996669456049877,89.06472865469331,0.9164802915143785
2026-06-24,2026-09-18,put,733.239990234375,673.0,0.2356164383561644,86,7.06,7.13,7.095,0.07000000000000028,0.009866102889358744,46.0,519,0.03690000057220459,0.012664339266372794,737.439002803773,0.20902395113336947,89.9879801235708,0.9178441014719891
2026-06-24,2026-09-18,put,733.239990234375,674.0,0.2356164383561644,86,7.16,7.23,7.195,0.07000000000000028,0.009728978457262026,6.0,60,0.03690000057220459,0.012664339266372794,737.439002803773,0.20794942089624235,90.87099939928396,0.9192079114295998
2026-06-24,2026-09-18,put,733.239990234375,675.0,0.2356164383561644,86,7.27,7.34,7.305,0.07000000000000028,0.009582477754962394,47.0,7509,0.03690000057220459,0.012664339266372794,737.439002803773,0.2069644657238127,91.79069821592824,0.9205717213872104
2026-06-24,2026-09-18,put,733.239990234375,676.0,0.2356164383561644,86,7.38,7.45,7.415,0.07000000000000028,0.009440323668240092,6.0,428,0.03690000057220459,0.012664339266372794,737.439002803773,0.20595813445082586,92.70842617184182,0.9219355313448212
2026-06-24,2026-09-18,put,733.239990234375,677.0,0.2356164383561644,86,7.49,7.56,7.525,0.0699999999999994,0.009302325581395269,8.0,318,0.03690000057220459,0.012664339266372794,737.439002803773,0.20493060999447815,93.624291093302,0.9232993413024319
2026-06-24,2026-09-18,put,733.239990234375,678.0,0.2356164383561644,86,7.6,7.68,7.64,0.08000000000000007,0.010471204188481685,7.0,276,0.03690000057220459,0.012664339266372794,737.439002803773,0.20393494353314753,94.55601118623859,0.9246631512600425
2026-06-24,2026-09-18,put,733.239990234375,679.0,0.2356164383561644,86,7.72,7.79,7.755,0.07000000000000028,0.009026434558349488,7.0,17,0.03690000057220459,0.012664339266372794,737.439002803773,0.20291738372903056,95.48536723057636,0.9260269612176533
2026-06-24,2026-09-18,put,733.239990234375,680.0,0.2356164383561644,86,7.84,7.91,7.875,0.07000000000000028,0.008888888888888925,4117.0,16354,0.03690000057220459,0.012664339266372794,737.439002803773,0.20192995890336576,96.42935602786257,0.9273907711752639
2026-06-24,2026-09-18,put,733.239990234375,681.0,0.2356164383561644,86,7.96,8.03,7.994999999999999,0.0699999999999994,0.008755472170106242,7.0,130,0.03690000057220459,0.012664339266372794,737.439002803773,0.20091996599448397,97.37046659947208,0.9287545811328746
2026-06-24,2026-09-18,put,733.239990234375,682.0,0.2356164383561644,86,8.08,8.15,8.115,0.07000000000000028,0.008626001232285924,17.0,119,0.03690000057220459,0.012664339266372794,737.439002803773,0.19988758504505952,98.30880191137204,0.9301183910904852
2026-06-24,2026-09-18,put,733.239990234375,683.0,0.2356164383561644,86,8.2,8.28,8.239999999999998,0.08000000000000007,0.009708737864077681,72.0,41,0.03690000057220459,0.012664339266372794,737.439002803773,0.19888334246763056,99.2602649896978,0.931482201048096
2026-06-24,2026-09-18,put,733.239990234375,684.0,0.2356164383561644,86,8.33,8.4,8.365,0.07000000000000028,0.008368200836820118,7.0,34,0.03690000057220459,0.012664339266372794,737.439002803773,0.19785605354925692,100.20841939842232,0.9328460110057066
2026-06-24,2026-09-18,put,733.239990234375,685.0,0.2356164383561644,86,8.46,8.53,8.495000000000001,0.06999999999999851,0.008240141259564272,45.0,14755,0.03690000057220459,0.012664339266372794,737.439002803773,0.19685529677480593,101.16843754007104,0.9342098209633173
2026-06-24,2026-09-18,put,733.239990234375,686.0,0.2356164383561644,86,8.59,8.66,8.625,0.07000000000000028,0.00811594202898554,10.0,22,0.03690000057220459,0.012664339266372794,737.439002803773,0.19583086202151073,102.12459978268889,0.935573630920928
2026-06-24,2026-09-18,put,733.239990234375,687.0,0.2356164383561644,86,8.72,8.8,8.760000000000002,0.08000000000000007,0.009132420091324207,8.0,186,0.03690000057220459,0.012664339266372794,737.439002803773,0.19483140131609958,103.0913398458761,0.9369374408785387
2026-06-24,2026-09-18,put,733.239990234375,688.0,0.2356164383561644,86,8.86,8.93,8.895,0.07000000000000028,0.007869589657110768,103.0,1911,0.03690000057220459,0.012664339266372794,737.439002803773,0.19380764945811513,104.05365965454101,0.9383012508361493
2026-06-24,2026-09-18,put,733.239990234375,689.0,0.2356164383561644,86,8.99,9.07,9.030000000000001,0.08000000000000007,0.008859357696567005,9.0,601,0.03690000057220459,0.012664339266372794,737.439002803773,0.19275974605198948,105.01163346537416,0.93966506079376
2026-06-24,2026-09-18,put,733.239990234375,690.0,0.2356164383561644,86,9.13,9.21,9.170000000000002,0.08000000000000007,0.008724100327153768,123.0,15010,0.03690000057220459,0.012664339266372794,737.439002803773,0.19173500318079964,105.97858595906848,0.9410288707513708
2026-06-24,2026-09-18,put,733.239990234375,691.0,0.2356164383561644,86,9.28,9.36,9.32,0.08000000000000007,0.00858369098712447,8.0,54,0.03690000057220459,0.012664339266372794,737.439002803773,0.19077898839524743,106.96635917588418,0.9423926807089814
2026-06-24,2026-09-18,put,733.239990234375,692.0,0.2356164383561644,86,9.42,9.51,9.465,0.08999999999999986,0.00950871632329634,9.0,106,0.03690000057220459,0.012664339266372794,737.439002803773,0.18975032007734488,107.93527288391682,0.9437564906665921
2026-06-24,2026-09-18,put,733.239990234375,693.0,0.2356164383561644,86,9.57,9.66,9.615,0.08999999999999986,0.009360374414976584,32.0,226,0.03690000057220459,0.012664339266372794,737.439002803773,0.1887422081227813,108.91076949342406,0.9451203006242027
2026-06-24,2026-09-18,put,733.239990234375,694.0,0.2356164383561644,86,9.73,9.81,9.77,0.08000000000000007,0.008188331627430918,14.0,24,0.03690000057220459,0.012664339266372794,737.439002803773,0.1877535384356518,109.89178992927677,0.9464841105818135
2026-06-24,2026-09-18,put,733.239990234375,695.0,0.2356164383561644,86,9.88,9.96,9.920000000000002,0.08000000000000007,0.008064516129032263,75.0,6179,0.03690000057220459,0.012664339266372794,737.439002803773,0.18669302101662016,110.85447620831474,0.9478479205394241
2026-06-24,2026-09-18,put,733.239990234375,696.0,0.2356164383561644,86,10.04,10.12,10.079999999999998,0.08000000000000007,0.007936507936507945,44.0,489,0.03690000057220459,0.012664339266372794,737.439002803773,0.18569607692679613,111.83305681854148,0.9492117304970348
2026-06-24,2026-09-18,put,733.239990234375,697.0,0.2356164383561644,86,10.2,10.28,10.239999999999998,0.08000000000000007,0.007812500000000009,10.0,190,0.03690000057220459,0.012664339266372794,737.439002803773,0.18467181993765788,112.80402239727692,0.9505755404546455
2026-06-24,2026-09-18,put,733.239990234375,698.0,0.2356164383561644,86,10.36,10.45,10.405,0.08999999999999986,0.008649687650168176,10.0,192,0.03690000057220459,0.012664339266372794,737.439002803773,0.18366429543730606,113.77768469133729,0.9519393504122562
2026-06-24,2026-09-18,put,733.239990234375,699.0,0.2356164383561644,86,10.53,10.62,10.575,0.08999999999999986,0.008510638297872328,12.0,171,0.03690000057220459,0.012664339266372794,737.439002803773,0.18267246812966326,114.75294664068852,0.9533031603698668
2026-06-24,2026-09-18,put,733.239990234375,700.0,0.2356164383561644,86,10.7,10.79,10.745,0.08999999999999986,0.008375988832014878,1289.0,28692,0.03690000057220459,0.012664339266372794,737.439002803773,0.18165211762405664,115.71914735769768,0.9546669703274775
2026-06-24,2026-09-18,put,733.239990234375,701.0,0.2356164383561644,86,10.87,10.96,10.915,0.09000000000000163,0.008245533669262632,239.0,50,0.03690000057220459,0.012664339266372794,737.439002803773,0.18060332406386959,116.67627016155555,0.9560307802850883
2026-06-24,2026-09-18,put,733.239990234375,702.0,0.2356164383561644,86,11.05,11.14,11.095,0.08999999999999986,0.008111762054979708,93.0,24,0.03690000057220459,0.012664339266372794,737.439002803773,0.1796111520307628,117.64194858306031,0.9573945902426989
2026-06-24,2026-09-18,put,733.239990234375,703.0,0.2356164383561644,86,11.23,11.32,11.275,0.08999999999999986,0.007982261640798214,22.0,30,0.03690000057220459,0.012664339266372794,737.439002803773,0.17858925823772764,118.59702245291945,0.9587584002003096
2026-06-24,2026-09-18,put,733.239990234375,704.0,0.2356164383561644,86,11.41,11.51,11.46,0.09999999999999964,0.008726003490401365,27.0,267,0.03690000057220459,0.012664339266372794,737.439002803773,0.17757952895260978,119.54954627406401,0.9601222101579203
2026-06-24,2026-09-18,put,733.239990234375,705.0,0.2356164383561644,86,11.6,11.69,11.645,0.08999999999999986,0.007728638900815789,364.0,6120,0.03690000057220459,0.012664339266372794,737.439002803773,0.17653951039487253,120.49061741605391,0.961486020115531
2026-06-24,2026-09-18,put,733.239990234375,706.0,0.2356164383561644,86,11.79,11.89,11.84,0.10000000000000142,0.008445945945946066,79.0,135,0.03690000057220459,0.012664339266372794,737.439002803773,0.17555158067397794,121.43493541974053,0.9628498300731416
2026-06-24,2026-09-18,put,733.239990234375,707.0,0.2356164383561644,86,11.99,12.08,12.035,0.08999999999999986,0.007478188616535094,84.0,83,0.03690000057220459,0.012664339266372794,737.439002803773,0.17453213586707336,122.36618024580683,0.9642136400307523
2026-06-24,2026-09-18,put,733.239990234375,708.0,0.2356164383561644,86,12.19,12.28,12.235,0.08999999999999986,0.007355946056395575,51.0,104,0.03690000057220459,0.012664339266372794,737.439002803773,0.1735217482856308,123.29091735568463,0.965577449988363
2026-06-24,2026-09-18,put,733.239990234375,709.0,0.2356164383561644,86,12.39,12.49,12.440000000000001,0.09999999999999964,0.008038585209003185,88.0,885,0.03690000057220459,0.012664339266372794,737.439002803773,0.17251950982996686,124.20795087661408,0.9669412599459737
2026-06-24,2026-09-18,put,733.239990234375,710.0,0.2356164383561644,86,12.6,12.69,12.645,0.08999999999999986,0.007117437722419918,478.0,29665,0.03690000057220459,0.012664339266372794,737.439002803773,0.1714845631858678,125.11007630663809,0.9683050699035843
2026-06-24,2026-09-18,put,733.239990234375,711.0,0.2356164383561644,86,12.81,12.91,12.86,0.09999999999999964,0.00777604976671848,38.0,261,0.03690000057220459,0.012664339266372794,737.439002803773,0.17049624135015068,126.00841415380587,0.9696688798611951
2026-06-24,2026-09-18,put,733.239990234375,712.0,0.2356164383561644,86,13.02,13.12,13.07,0.09999999999999964,0.007651109410864548,21.0,69,0.03690000057220459,0.012664339266372794,737.439002803773,0.16943461326488457,126.8847458542044,0.9710326898188057
2026-06-24,2026-09-18,put,733.239990234375,713.0,0.2356164383561644,86,13.24,13.34,13.29,0.09999999999999964,0.007524454477050388,26.0,104,0.03690000057220459,0.012664339266372794,737.439002803773,0.1684178441867652,127.75479655085856,0.9723964997764164
2026-06-24,2026-09-18,put,733.239990234375,714.0,0.2356164383561644,86,13.47,13.57,13.52,0.09999999999999964,0.007396449704141985,20.0,120,0.03690000057220459,0.012664339266372794,737.439002803773,0.16744426409634583,128.61630752038604,0.973760309734027
2026-06-24,2026-09-18,put,733.239990234375,715.0,0.2356164383561644,86,13.7,13.8,13.75,0.10000000000000142,0.007272727272727376,182.0,12207,0.03690000057220459,0.012664339266372794,737.439002803773,0.16643500854774784,129.45833885926208,0.9751241196916378
2026-06-24,2026-09-18,put,733.239990234375,716.0,0.2356164383561644,86,13.93,14.03,13.98,0.09999999999999964,0.0071530758226036936,43.0,135,0.03690000057220459,0.012664339266372794,737.439002803773,0.16538999055291975,130.28055491922757,0.9764879296492485
2026-06-24,2026-09-18,put,733.239990234375,717.0,0.2356164383561644,86,14.17,14.27,14.219999999999999,0.09999999999999964,0.007032348804500679,79.0,81,0.03690000057220459,0.012664339266372794,737.439002803773,0.1643853628409645,131.09001588201056,0.9778517396068591
2026-06-24,2026-09-18,put,733.239990234375,718.0,0.2356164383561644,86,14.41,14.52,14.465,0.10999999999999943,0.0076045627376425465,27.0,176,0.03690000057220459,0.012664339266372794,737.439002803773,0.16338166823316982,131.88104197358788,0.9792155495644698
2026-06-24,2026-09-18,put,733.239990234375,719.0,0.2356164383561644,86,14.66,14.76,14.71,0.09999999999999964,0.006798096532970744,26.0,232,0.03690000057220459,0.012664339266372794,737.439002803773,0.16234038484636631,132.64915050798984,0.9805793595220805
2026-06-24,2026-09-18,put,733.239990234375,720.0,0.2356164383561644,86,14.91,15.02,14.965,0.10999999999999943,0.00735048446374871,702.0,14686,0.03690000057220459,0.012664339266372794,737.439002803773,0.16133628546456302,133.39951832812574,0.9819431694796912
2026-06-24,2026-09-18,put,733.239990234375,721.0,0.2356164383561644,86,15.17,15.28,15.225,0.10999999999999943,0.007224958949096843,52.0,282,0.03690000057220459,0.012664339266372794,737.439002803773,0.1603306336613941,134.12732499586429,0.9833069794373018
2026-06-24,2026-09-18,put,733.239990234375,722.0,0.2356164383561644,86,15.43,15.54,15.485,0.10999999999999943,0.007103648692282818,52.0,110,0.03690000057220459,0.012664339266372794,737.439002803773,0.15928552348898928,134.82884805892667,0.9846707893949126
2026-06-24,2026-09-18,put,733.239990234375,723.0,0.2356164383561644,86,15.7,15.81,15.754999999999999,0.11000000000000121,0.006981910504601791,51.0,69,0.03690000057220459,0.012664339266372794,737.439002803773,0.1582744850275415,135.50750456266405,0.9860345993525232
2026-06-24,2026-09-18,put,733.239990234375,724.0,0.2356164383561644,86,15.97,16.09,16.03,0.11999999999999922,0.007485963817841498,25.0,174,0.03690000057220459,0.012664339266372794,737.439002803773,0.15725941406872143,136.1592474566819,0.9873984093101339
2026-06-24,2026-09-18,put,733.239990234375,725.0,0.2356164383561644,86,16.25,16.37,16.310000000000002,0.120000000000001,0.007357449417535315,415.0,9754,0.03690000057220459,0.012664339266372794,737.439002803773,0.15623947805427527,136.78256783392362,0.9887622192677445
2026-06-24,2026-09-18,put,733.239990234375,726.0,0.2356164383561644,86,16.54,16.66,16.6,0.120000000000001,0.007228915662650662,54.0,142,0.03690000057220459,0.012664339266372794,737.439002803773,0.15525024299280513,137.377262372,0.9901260292253553
2026-06-24,2026-09-18,put,733.239990234375,727.0,0.2356164383561644,86,16.83,16.95,16.89,0.120000000000001,0.007104795737122616,48.0,332,0.03690000057220459,0.012664339266372794,737.439002803773,0.15421791704207757,137.93885584229142,0.991489839182966
2026-06-24,2026-09-18,put,733.239990234375,728.0,0.2356164383561644,86,17.13,17.25,17.189999999999998,0.120000000000001,0.006980802792321176,51.0,173,0.03690000057220459,0.012664339266372794,737.439002803773,0.15321430922820178,138.46822035796285,0.9928536491405766
2026-06-24,2026-09-18,put,733.239990234375,729.0,0.2356164383561644,86,17.43,17.56,17.494999999999997,0.129999999999999,0.007430694484138269,47.0,118,0.03690000057220459,0.012664339266372794,737.439002803773,0.1522021845713166,138.96238525356563,0.9942174590981874
2026-06-24,2026-09-18,put,733.239990234375,730.0,0.2356164383561644,86,17.74,17.87,17.805,0.13000000000000256,0.0073013198539737464,668.0,16946,0.03690000057220459,0.012664339266372794,737.439002803773,0.1511806891584503,139.4196715943295,0.995581269055798
2026-06-24,2026-09-18,put,733.239990234375,731.0,0.2356164383561644,86,18.06,18.19,18.125,0.13000000000000256,0.00717241379310359,105.0,106,0.03690000057220459,0.012664339266372794,737.439002803773,0.15018470687868207,139.8387838899583,0.9969450790134087
2026-06-24,2026-09-18,put,733.239990234375,732.0,0.2356164383561644,86,18.38,18.52,18.45,0.14000000000000057,0.007588075880758839,53.0,144,0.03690000057220459,0.012664339266372794,737.439002803773,0.1491773969588884,140.21722873262067,0.9983088889710193
2026-06-24,2026-09-18,put,733.239990234375,733.0,0.2356164383561644,86,18.71,18.85,18.78,0.14000000000000057,0.007454739084132085,60.0,103,0.03690000057220459,0.012664339266372794,737.439002803773,0.1481578769247638,140.55320298037202,0.9996726989286301
2026-06-24,2026-09-18,put,733.239990234375,734.0,0.2356164383561644,86,19.05,19.19,19.12,0.14000000000000057,0.007322175732217603,63.0,77,0.03690000057220459,0.012664339266372794,737.439002803773,0.14716073820984968,140.8449363160347,1.0010365088862407
2026-06-24,2026-09-18,put,733.239990234375,735.0,0.2356164383561644,86,19.4,19.53,19.465,0.13000000000000256,0.006678653994348963,204.0,7109,0.03690000057220459,0.012664339266372794,737.439002803773,0.1461494188675454,141.09023580230755,1.0024003188438515
2026-06-24,2026-09-18,put,733.239990234375,736.0,0.2356164383561644,86,19.75,19.89,19.82,0.14000000000000057,0.007063572149344125,117.0,89,0.03690000057220459,0.012664339266372794,737.439002803773,0.14515837245525712,141.2871181741487,1.003764128801462
2026-06-24,2026-09-18,put,733.239990234375,737.0,0.2356164383561644,86,20.11,20.25,20.18,0.14000000000000057,0.006937561942517372,86.0,101,0.03690000057220459,0.012664339266372794,737.439002803773,0.1441511647222308,141.43349573691933,1.0051279387590728
2026-06-24,2026-09-18,put,733.239990234375,738.0,0.2356164383561644,86,20.47,20.61,20.54,0.14000000000000057,0.006815968841285325,57.0,105,0.03690000057220459,0.012664339266372794,737.439002803773,0.143091492952542,141.52732695098956,1.0064917487166836
2026-06-24,2026-09-18,put,733.239990234375,739.0,0.2356164383561644,86,20.85,20.99,20.92,0.13999999999999702,0.006692160611854541,51.0,106,0.03690000057220459,0.012664339266372794,737.439002803773,0.14211964443981373,141.5663048768217,1.007855558674294
2026-06-24,2026-09-18,put,733.239990234375,740.0,0.2356164383561644,86,21.23,21.37,21.3,0.14000000000000057,0.00657276995305167,1246.0,7605,0.03690000057220459,0.012664339266372794,737.439002803773,0.1410932538132348,141.54836725670023,1.0092193686319049
2026-06-24,2026-09-18,put,733.239990234375,741.0,0.2356164383561644,86,21.62,21.76,21.69,0.14000000000000057,0.006454587367450464,111.0,127,0.03690000057220459,0.012664339266372794,737.439002803773,0.14008191240682566,141.47127482664203,1.0105831785895154
2026-06-24,2026-09-18,put,733.239990234375,742.0,0.2356164383561644,86,22.02,22.16,22.09,0.14000000000000057,0.006337709370756024,48.0,371,0.03690000057220459,0.012664339266372794,737.439002803773,0.1390845833066586,141.33291444917177,1.0119469885471262
2026-06-24,2026-09-18,put,733.239990234375,743.0,0.2356164383561644,86,22.42,22.57,22.495,0.14999999999999858,0.006668148477439367,50.0,198,0.03690000057220459,0.012664339266372794,737.439002803773,0.13806483014708548,141.13081217180618,1.013310798504737
2026-06-24,2026-09-18,put,733.239990234375,744.0,0.2356164383561644,86,22.83,22.99,22.909999999999997,0.16000000000000014,0.006983849847228292,26.0,128,0.03690000057220459,0.012664339266372794,737.439002803773,0.1370569658838638,140.86299601886844,1.0146746084623475
2026-06-24,2026-09-18,put,733.239990234375,745.0,0.2356164383561644,86,23.26,23.41,23.335,0.14999999999999858,0.006428112277694389,560.0,3571,0.03690000057220459,0.012664339266372794,737.439002803773,0.13605998460289276,140.52740798784757,1.0160384184199582
2026-06-24,2026-09-18,put,733.239990234375,746.0,0.2356164383561644,86,23.69,23.84,23.765,0.14999999999999858,0.0063118030717441015,53.0,105,0.03690000057220459,0.012664339266372794,737.439002803773,0.1350372195183566,140.12093664356655,1.017402228377569
2026-06-24,2026-09-18,put,733.239990234375,747.0,0.2356164383561644,86,24.13,24.28,24.205,0.15000000000000213,0.006197066721751793,81.0,366,0.03690000057220459,0.012664339266372794,737.439002803773,0.1340231487601002,139.64211488350995,1.0187660383351795
2026-06-24,2026-09-18,put,733.239990234375,748.0,0.2356164383561644,86,24.57,24.73,24.65,0.16000000000000014,0.006490872210953353,1.0,82,0.03690000057220459,0.012664339266372794,737.439002803773,0.1329808203225715,139.08713488524134,1.0201298482927903
2026-06-24,2026-09-18,put,733.239990234375,749.0,0.2356164383561644,86,25.03,25.19,25.11,0.16000000000000014,0.006371963361210679,6.0,120,0.03690000057220459,0.012664339266372794,737.439002803773,0.13198098531502878,138.4571862459224,1.021493658250401
2026-06-24,2026-09-18,put,733.239990234375,750.0,0.2356164383561644,86,25.5,25.66,25.58,0.16000000000000014,0.006254886630179834,301.0,18043,0.03690000057220459,0.012664339266372794,737.439002803773,0.13098685881793737,137.74892511505877,1.0228574682080116
2026-06-24,2026-09-18,put,733.239990234375,752.0,0.2356164383561644,86,26.04,27.03,26.535,0.990000000000002,0.037309214245336425,1.0,250,0.03690000057220459,0.012664339266372794,737.439002803773,0.12890166366003208,136.07883023044283,1.0255850881232331
2026-06-24,2026-09-18,put,733.239990234375,753.0,0.2356164383561644,86,26.48,27.55,27.015,1.0700000000000003,0.039607625393300025,1.0,276,0.03690000057220459,0.012664339266372794,737.439002803773,0.12777011513167902,135.1052165639068,1.0269488980808437
2026-06-24,2026-09-18,put,733.239990234375,754.0,0.2356164383561644,86,27.0,28.09,27.545,1.0899999999999999,0.03957161009257578,3.0,369,0.03690000057220459,0.012664339266372794,737.439002803773,0.12693642923858856,134.0811188663855,1.0283127080384544
2026-06-24,2026-09-18,put,733.239990234375,755.0,0.2356164383561644,86,27.49,28.75,28.119999999999997,1.2600000000000016,0.0448079658605975,83.0,4884,0.03690000057220459,0.012664339266372794,737.439002803773,0.12636917206416035,133.01618436492777,1.029676517996065
2026-06-24,2026-09-18,put,733.239990234375,756.0,0.2356164383561644,86,27.9,29.19,28.545,1.2900000000000027,0.045191802417236034,1.0,56,0.03690000057220459,0.012664339266372794,737.439002803773,0.1245950213341214,131.66735955674434,1.0310403279536757
2026-06-24,2026-09-18,put,733.239990234375,757.0,0.2356164383561644,86,27.73,30.42,29.075000000000003,2.6900000000000013,0.09251934651762686,2.0,146,0.03690000057220459,0.012664339266372794,737.439002803773,0.12353252283172794,130.33478176544202,1.0324041379112865
2026-06-24,2026-09-18,put,733.239990234375,758.0,0.2356164383561644,86,28.28,30.97,29.625,2.6899999999999977,0.090801687763713,19.0,25,0.03690000057220459,0.012664339266372794,737.439002803773,0.12254355664063173,128.92294989275018,1.033767947868897
2026-06-24,2026-09-18,put,733.239990234375,759.0,0.2356164383561644,86,28.83,31.53,30.18,2.700000000000003,0.08946322067594444,2.0,52,0.03690000057220459,0.012664339266372794,737.439002803773,0.12151192287592297,127.40714487982966,1.0351317578265078
2026-06-24,2026-09-18,put,733.239990234375,760.0,0.2356164383561644,86,29.4,32.1,30.75,2.700000000000003,0.08780487804878058,92.0,6824,0.03690000057220459,0.012664339266372794,737.439002803773,0.12051458513942352,125.80437031532682,1.0364955677841186
2026-06-24,2026-09-18,put,733.239990234375,761.0,0.2356164383561644,86,29.97,32.68,31.325,2.710000000000001,0.08651237031125303,1.0,11,0.03690000057220459,0.012664339266372794,737.439002803773,0.11947141925190342,124.09235327663211,1.037859377741729
2026-06-24,2026-09-18,put,733.239990234375,762.0,0.2356164383561644,86,30.56,33.27,31.915,2.7100000000000044,0.08491305028983251,34.0,36,0.03690000057220459,0.012664339266372794,737.439002803773,0.11846133766757481,122.29298391029246,1.0392231876993399
2026-06-24,2026-09-18,put,733.239990234375,763.0,0.2356164383561644,86,31.09,34.28,32.685,3.1900000000000013,0.09759828667584522,1.0,14,0.03690000057220459,0.012664339266372794,737.439002803773,0.11885252215789692,120.90089170830586,1.0405869976569506
2026-06-24,2026-09-18,put,733.239990234375,764.0,0.2356164383561644,86,31.7,34.89,33.295,3.1900000000000013,0.09581018170896534,7.0,33,0.03690000057220459,0.012664339266372794,737.439002803773,0.11784913367752851,118.95552002586005,1.0419508076145612
2026-06-24,2026-09-18,put,733.239990234375,765.0,0.2356164383561644,86,32.33,35.52,33.925,3.190000000000005,0.09403095062638188,17.0,2778,0.03690000057220459,0.012664339266372794,737.439002803773,0.11692314726633625,116.94845047758659,1.043314617572172
2026-06-24,2026-09-18,put,733.239990234375,770.0,0.2356164383561644,86,35.49,38.83,37.16,3.3399999999999963,0.08988159311087181,110.0,1715,0.03690000057220459,0.012664339266372794,737.439002803773,0.11157109523507727,105.18911925363082,1.0501336673602253
2026-06-24,2026-09-18,put,733.239990234375,774.0,0.2356164383561644,86,38.42,41.7,40.06,3.280000000000001,0.08187718422366452,4.0,183,0.03690000057220459,0.012664339266372794,737.439002803773,0.10838741432080648,94.98053066947287,1.0555889071906681
